,country,year,life_expectancy,adult_mortality,infant_deaths,under_five_deaths,bmi_male,bmi_female,health_expenditure_percentage,total_expenditure,population,gdp_per_capita,gni,region,sub_region,income_class
0,Australia,2015,82.4,62.26,2.2,1.4,27.68,26.84,10.18,18.31,23815995,56758.87,60520.0,Oceania region,Australia and New Zealand,High income
1,Australia,2014,82.3,61.18,2.4,1.5,27.65,26.81,9.83,17.64,23475686,62558.24,65220.0,Oceania region,Australia and New Zealand,High income
2,Australia,2013,82.15,59.56,2.4,1.6,27.61,26.77,8.75,15.4,23128129,68198.42,66080.0,Oceania region,Australia and New Zealand,High income
3,Australia,2012,82.05,59.74,2.4,1.7,27.58,26.74,8.67,16.19,22733465,68078.04,60290.0,Oceania region,Australia and New Zealand,High income
4,Australia,2011,81.9,61.99,2.6,1.9,27.54,26.7,8.54,16.32,22340024,62609.66,50410.0,Oceania region,Australia and New Zealand,High income
5,Australia,2010,81.7,62.48,2.7,1.9,27.5,26.67,8.42,16.11,22031750,52147.02,46750.0,Oceania region,Australia and New Zealand,High income
6,Australia,2009,81.54,63.99,2.9,1.9,27.46,26.62,8.54,15.88,21691653,42816.57,44100.0,Oceania region,Australia and New Zealand,High income
7,Australia,2008,81.4,64.08,3.0,2.2,27.4,26.58,8.25,15.61,21249199,49701.28,42410.0,Oceania region,Australia and New Zealand,High income
8,Australia,2007,81.29,64.99,3.0,2.2,27.34,26.53,8.05,16.49,20827622,41051.61,37390.0,Oceania region,Australia and New Zealand,High income
9,Australia,2006,81.04,65.58,3.1,2.4,27.27,26.47,7.98,15.94,20450966,36595.71,34600.0,Oceania region,Australia and New Zealand,High income
10,Australia,2005,80.84,66.92,3.2,2.3,27.2,26.41,7.97,15.9,20176844,34479.77,30740.0,Oceania region,Australia and New Zealand,High income
11,Australia,2004,80.49,67.06,3.2,2.3,27.12,26.34,8.09,15.95,19932722,30836.73,25850.0,Oceania region,Australia and New Zealand,High income
12,Australia,2003,80.24,68.73,3.4,2.4,27.04,26.27,7.88,15.48,19720737,23718.13,21380.0,Oceania region,Australia and New Zealand,High income
13,Australia,2002,79.94,71.05,3.4,2.5,26.95,26.19,7.88,15.51,19495210,20301.84,20210.0,Oceania region,Australia and New Zealand,High income
14,Australia,2001,79.63,72.98,3.4,2.4,26.86,26.1,7.68,14.71,19274701,19695.73,20330.0,Oceania region,Australia and New Zealand,High income
15,Australia,2000,79.23,76.32,3.5,2.6,26.76,26.0,7.59,14.6,19028802,21870.42,21300.0,Oceania region,Australia and New Zealand,High income
16,Austria,2015,81.19,64.67,2.2,1.4,26.64,24.73,10.37,14.69,8642699,44195.82,47510.0,European region,Western Europe,High income
17,Austria,2014,81.49,65.72,2.3,1.4,26.61,24.71,10.37,14.34,8546356,51786.38,50430.0,European region,Western Europe,High income
18,Austria,2013,81.14,67.14,2.3,1.4,26.58,24.69,10.29,14.37,8479823,50731.13,50690.0,European region,Western Europe,High income
19,Austria,2012,80.94,68.77,2.3,1.6,26.55,24.67,10.2,14.51,8429991,48564.92,50090.0,European region,Western Europe,High income
20,Austria,2011,80.98,71.78,2.4,1.7,26.51,24.65,10.03,14.32,8391643,51442.28,50700.0,European region,Western Europe,High income
21,Austria,2010,80.58,74.28,2.5,1.8,26.48,24.63,10.22,14.0,8363404,46903.76,49770.0,European region,Western Europe,High income
22,Austria,2009,80.33,76.43,2.6,1.8,26.43,24.61,10.23,13.76,8343323,48153.32,49210.0,European region,Western Europe,High income
23,Austria,2008,80.43,74.89,2.5,2.0,26.38,24.58,9.73,14.39,8321496,51919.98,49210.0,European region,Western Europe,High income
24,Austria,2007,80.18,78.15,2.6,1.9,26.33,24.56,9.53,14.09,8295487,46915.34,44510.0,European region,Western Europe,High income
25,Austria,2006,79.88,78.49,2.7,2.0,26.27,24.53,9.53,13.78,8268641,40669.33,41460.0,European region,Western Europe,High income
26,Austria,2005,79.33,83.25,2.8,2.0,26.21,24.5,9.63,13.67,8227829,38417.46,38780.0,European region,Western Europe,High income
27,Austria,2004,79.18,84.71,2.9,2.1,26.14,24.48,9.71,13.03,8171966,36889.23,33860.0,European region,Western Europe,High income
28,Austria,2003,78.63,87.42,3.0,2.2,26.07,24.45,9.55,13.62,8121423,32294.05,28110.0,European region,Western Europe,High income
29,Austria,2002,78.68,89.65,2.9,2.4,26.0,24.41,9.39,13.51,8081957,26527.59,25040.0,European region,Western Europe,High income
30,Austria,2001,78.58,91.83,3.0,2.4,25.93,24.38,9.27,13.29,8042293,24558.76,25330.0,European region,Western Europe,High income
31,Austria,2000,78.13,95.01,3.1,2.7,25.85,24.34,9.2,13.38,8011566,24625.6,26820.0,European region,Western Europe,High income
32,Bahamas,2015,73.1,180.3,4.5,3.6,27.2,28.98,5.16,12.84,392697,29722.41,27270.0,American region,North America,High income
33,Bahamas,2014,73.37,185.8,4.7,4.0,27.12,28.9,5.54,14.21,389131,28201.56,27000.0,American region,North America,High income
34,Bahamas,2013,73.02,185.0,5.2,3.9,27.03,28.82,5.59,14.02,385650,26956.57,26660.0,American region,North America,High income
35,Bahamas,2012,72.75,186.4,5.6,4.3,26.95,28.74,5.32,14.06,382061,28059.66,27630.0,American region,North America,High income
36,Bahamas,2011,72.56,186.2,6.2,4.8,26.86,28.66,5.32,13.9,377950,26644.93,26990.0,American region,North America,High income
37,Bahamas,2010,72.73,186.1,6.8,5.0,26.77,28.58,5.26,15.44,373272,27046.66,27320.0,American region,North America,High income
38,Bahamas,2009,72.58,185.7,7.3,5.1,26.69,28.51,5.15,15.01,368057,27120.69,27920.0,American region,North America,High income
39,Bahamas,2008,72.67,185.5,7.8,5.4,26.6,28.43,4.86,14.47,362795,29013.63,29660.0,American region,North America,High income
40,Bahamas,2007,72.68,185.5,8.2,5.4,26.52,28.35,4.5,13.5,357666,29687.87,29690.0,American region,North America,High income
41,Bahamas,2006,72.86,190.3,8.5,5.9,26.43,28.28,4.31,12.73,352664,28829.85,29230.0,American region,North America,High income
42,Bahamas,2005,72.76,187.0,9.0,6.4,26.35,28.2,4.03,12.86,347804,28280.87,28880.0,American region,North America,High income
43,Bahamas,2004,72.48,192.4,8.8,6.8,26.26,28.12,4.05,13.04,343089,26393.41,27470.0,American region,North America,High income
44,Bahamas,2003,72.4,194.1,8.8,7.3,26.17,28.04,4.02,13.16,338490,26204.88,25900.0,American region,North America,High income
45,Bahamas,2002,72.23,203.1,8.5,7.7,26.08,27.96,3.81,12.95,334002,26590.14,25220.0,American region,North America,High income
46,Bahamas,2001,72.11,213.9,8.4,7.9,26.0,27.87,3.92,13.24,329626,25234.14,24520.0,American region,North America,High income
47,Bahamas,2000,72.04,219.7,8.4,8.2,25.91,27.78,3.8,12.66,325014,24849.61,23880.0,American region,North America,High income
48,Belgium,2015,80.99,71.86,2.2,1.8,26.78,25.72,10.8,15.35,11274196,41008.3,45650.0,European region,Western Europe,High income
49,Belgium,2014,81.29,72.45,2.1,1.7,26.75,25.69,10.61,14.52,11209057,47764.07,47850.0,European region,Western Europe,High income
50,Belgium,2013,80.59,75.97,2.2,2.0,26.72,25.66,10.58,14.32,11159407,46757.95,47820.0,European region,Western Europe,High income
51,Belgium,2012,80.39,78.43,2.3,2.0,26.7,25.63,10.5,14.22,11106932,44670.56,46980.0,European region,Western Europe,High income
52,Belgium,2011,80.59,80.45,2.3,2.0,26.66,25.6,10.36,14.28,11038264,47410.57,46370.0,European region,Western Europe,High income
53,Belgium,2010,80.18,81.5,2.3,2.2,26.63,25.58,10.2,14.44,10895586,44184.95,47110.0,European region,Western Europe,High income
54,Belgium,2009,80.03,84.24,2.5,2.1,26.59,25.55,10.32,14.4,10796493,44760.29,46900.0,European region,Western Europe,High income
55,Belgium,2008,79.68,86.33,2.5,2.2,26.54,25.51,9.6,14.31,10709973,48303.4,46570.0,European region,Western Europe,High income
56,Belgium,2007,79.78,85.0,2.5,2.1,26.49,25.48,9.14,13.96,10625700,44319.17,42740.0,European region,Western Europe,High income
57,Belgium,2006,79.38,86.34,2.6,2.3,26.43,25.45,9.13,13.96,10547958,38705.11,39940.0,European region,Western Europe,High income
58,Belgium,2005,78.98,88.52,2.7,2.4,26.37,25.42,9.22,13.3,10478617,36809.7,37780.0,European region,Western Europe,High income
59,Belgium,2004,78.88,89.63,2.6,2.4,26.3,25.39,9.33,14.18,10421137,35429.41,32910.0,European region,Western Europe,High income
60,Belgium,2003,78.13,94.19,2.7,2.6,26.24,25.36,9.16,13.31,10376133,30655.21,27100.0,European region,Western Europe,High income
61,Belgium,2002,78.08,96.14,2.9,2.6,26.17,25.33,8.32,12.29,10332785,25006.19,24060.0,European region,Western Europe,High income
62,Belgium,2001,77.97,98.22,2.9,2.9,26.1,25.3,8.15,12.43,10286570,23015.07,24460.0,European region,Western Europe,High income
63,Belgium,2000,77.72,99.75,3.0,2.9,26.03,25.27,8.0,12.07,10251250,23098.89,25890.0,European region,Western Europe,High income
64,Brunei Darussalam,2015,74.75,97.91,4.8,5.7,27.17,27.22,2.39,5.86,421437,30681.43,38180.0,Asian region,Southeast Asia,High income
65,Brunei Darussalam,2014,74.78,96.04,4.7,5.8,27.02,27.1,1.91,5.2,416656,41035.78,42370.0,Asian region,Southeast Asia,High income
66,Brunei Darussalam,2013,74.8,93.6,4.6,5.8,26.87,26.98,1.9,5.12,411702,43950.05,44580.0,Asian region,Southeast Asia,High income
67,Brunei Darussalam,2012,74.83,91.8,4.7,5.9,26.72,26.87,1.85,5.44,406634,46844.2,41690.0,Asian region,Southeast Asia,High income
68,Brunei Darussalam,2011,74.86,90.69,4.7,5.7,26.58,26.76,1.86,5.74,401506,46139.11,36520.0,Asian region,Southeast Asia,High income
69,Brunei Darussalam,2010,74.85,91.38,4.8,5.8,26.44,26.64,2.28,5.78,396053,34609.71,35370.0,Asian region,Southeast Asia,High income
70,Brunei Darussalam,2009,74.85,92.36,4.8,5.8,26.3,26.53,2.39,6.22,390311,27497.55,35470.0,Asian region,Southeast Asia,High income
71,Brunei Darussalam,2008,74.84,94.27,4.8,6.1,26.16,26.43,1.88,6.21,384568,37427.54,36700.0,Asian region,Southeast Asia,High income
72,Brunei Darussalam,2007,74.82,94.97,4.8,6.3,26.02,26.33,1.94,5.77,378748,32337.27,33470.0,Asian region,Southeast Asia,High income
73,Brunei Darussalam,2006,74.78,95.28,4.8,6.6,25.89,26.23,1.91,5.81,372808,30767.75,30720.0,Asian region,Southeast Asia,High income
74,Brunei Darussalam,2005,74.73,94.46,5.0,6.9,25.76,26.13,2.23,6.43,366717,25991.21,25670.0,Asian region,Southeast Asia,High income
75,Brunei Darussalam,2004,74.65,94.78,5.1,6.9,25.63,26.03,2.55,6.4,360461,21839.26,22190.0,Asian region,Southeast Asia,High income
76,Brunei Darussalam,2003,74.56,95.45,4.9,7.1,25.51,25.94,2.6,6.99,354045,18521.37,19840.0,Asian region,Southeast Asia,High income
77,Brunei Darussalam,2002,74.43,96.88,5.0,7.1,25.38,25.84,2.53,5.11,347463,16817.24,18960.0,Asian region,Southeast Asia,High income
78,Brunei Darussalam,2001,74.28,98.43,5.0,7.0,25.26,25.75,2.55,5.97,340748,16437.42,19270.0,Asian region,Southeast Asia,High income
79,Brunei Darussalam,2000,74.08,100.4,5.0,7.1,25.15,25.66,2.55,5.72,333926,17971.89,19390.0,Asian region,Southeast Asia,High income
80,Canada,2015,81.82,66.11,3.6,1.6,27.45,26.73,10.74,19.01,4819333,43594.19,47580.0,American region,North America,High income
81,Canada,2014,81.78,66.56,3.6,1.6,27.44,26.7,10.26,18.91,4798734,50960.84,52200.0,American region,North America,High income
82,Canada,2013,81.74,66.24,3.7,1.6,27.43,26.67,10.41,18.48,4802428,52638.12,52800.0,American region,North America,High income
83,Canada,2012,81.66,67.55,3.7,1.7,27.42,26.64,10.51,18.1,4773306,52670.34,51080.0,American region,North America,High income
84,Canada,2011,81.48,66.82,3.7,1.7,27.41,26.61,10.38,17.53,4732022,52223.86,47190.0,American region,North America,High income
85,Canada,2010,81.32,69.1,3.6,1.9,27.39,26.57,10.68,17.32,4660067,47560.67,44490.0,American region,North America,High income
86,Canada,2009,81.07,71.36,3.6,1.9,27.37,26.53,10.66,17.24,4564540,40874.88,43230.0,American region,North America,High income
87,Canada,2008,80.72,73.0,3.8,1.9,27.34,26.49,9.61,17.28,4467233,46710.25,44930.0,American region,North America,High income
88,Canada,2007,80.54,73.68,3.9,1.9,27.3,26.45,9.45,17.06,4375569,44660.08,41540.0,American region,North America,High income
89,Canada,2006,80.54,73.95,3.9,1.9,27.26,26.4,9.34,16.78,4294352,40504.04,37900.0,American region,North America,High income
90,Canada,2005,80.11,75.7,3.9,2.0,27.21,26.35,9.04,17.13,4208834,36383.66,34310.0,American region,North America,High income
91,Canada,2004,79.99,75.73,3.9,2.1,27.16,26.29,9.07,16.93,4115138,32145.54,29530.0,American region,North America,High income
92,Canada,2003,79.72,77.35,4.0,2.2,27.1,26.23,9.01,16.36,4026841,28301.86,25480.0,American region,North America,High income
93,Canada,2002,79.53,78.0,3.9,2.3,27.03,26.16,8.86,15.88,3930648,24256.02,23590.0,American region,North America,High income
94,Canada,2001,79.4,79.21,3.6,2.5,26.96,26.08,8.62,15.28,3844773,23822.1,23120.0,American region,North America,High income
95,Canada,2000,79.17,80.77,3.7,2.6,26.89,26.0,8.25,14.82,3759170,24271.0,22740.0,American region,North America,High income
96,Denmark,2015,80.7,66.12,3.1,1.0,26.27,24.56,10.34,15.98,5683483,53254.86,60350.0,European region,Northern Europe,High income
97,Denmark,2014,80.7,68.15,3.1,1.0,26.27,24.56,10.31,15.77,5643475,62548.98,63650.0,European region,Northern Europe,High income
98,Denmark,2013,80.3,71.37,3.0,1.0,26.26,24.56,10.33,15.63,5614932,61191.19,63400.0,European region,Northern Europe,High income
99,Denmark,2012,80.05,73.75,2.8,1.2,26.25,24.56,10.52,15.32,5591572,58507.51,61570.0,European region,Northern Europe,High income
100,Denmark,2011,79.8,77.11,2.9,1.1,26.24,24.56,10.41,15.48,5570572,61753.65,62050.0,European region,Northern Europe,High income
101,Denmark,2010,79.1,82.53,2.8,1.3,26.22,24.56,10.61,15.77,5547683,58041.4,61290.0,European region,Northern Europe,High income
102,Denmark,2009,78.6,84.67,2.8,1.4,26.19,24.55,10.67,15.95,5523095,58163.28,60300.0,European region,Northern Europe,High income
103,Denmark,2008,78.45,86.2,2.7,1.4,26.16,24.55,9.51,15.85,5493621,64322.06,60620.0,European region,Northern Europe,High income
104,Denmark,2007,78.2,91.58,2.9,1.6,26.11,24.54,9.33,15.74,5461438,58487.05,55870.0,European region,Northern Europe,High income
105,Denmark,2006,78.1,91.4,3.0,1.6,26.06,24.53,9.17,15.43,5437272,52027.0,53630.0,European region,Northern Europe,High income
106,Denmark,2005,77.84,89.41,3.1,1.8,26.0,24.52,9.09,14.86,5419432,48799.83,49750.0,European region,Northern Europe,High income
107,Denmark,2004,77.49,94.52,3.1,1.9,25.93,24.51,9.01,14.2,5404523,46511.6,42740.0,European region,Northern Europe,High income
108,Denmark,2003,77.14,96.81,3.3,1.9,25.86,24.49,8.9,13.93,5390574,40458.78,34800.0,European region,Northern Europe,High income
109,Denmark,2002,76.9,99.36,3.3,2.0,25.78,24.48,8.7,13.71,5375931,33228.69,30870.0,European region,Northern Europe,High income
110,Denmark,2001,76.79,98.69,3.4,2.0,25.69,24.47,8.45,13.34,5358783,30751.65,31430.0,European region,Northern Europe,High income
111,Denmark,2000,76.59,99.75,3.5,2.0,25.61,24.45,8.1,12.78,5339616,30743.55,32560.0,European region,Northern Europe,High income
112,Finland,2015,81.48,69.32,1.8,0.6,26.55,25.68,9.65,13.41,5479531,42801.91,47170.0,European region,Northern Europe,High income
113,Finland,2014,81.18,72.75,1.7,0.8,26.56,25.68,9.78,13.59,5461512,50327.24,49410.0,European region,Northern Europe,High income
114,Finland,2013,80.98,77.15,1.8,1.0,26.57,25.68,9.81,13.71,5438972,49892.22,49510.0,European region,Northern Europe,High income
115,Finland,2012,80.63,79.93,1.9,1.0,26.58,25.68,9.59,13.8,5413971,47708.06,48990.0,European region,Northern Europe,High income
116,Finland,2011,80.47,83.72,2.0,0.8,26.59,25.67,9.22,13.61,5388272,51148.93,50260.0,European region,Northern Europe,High income
117,Finland,2010,79.87,87.74,2.2,0.6,26.59,25.67,9.14,13.32,5363352,46505.3,49740.0,European region,Northern Europe,High income
118,Finland,2009,79.72,90.52,2.4,0.6,26.58,25.67,9.16,13.38,5338871,47481.48,48950.0,European region,Northern Europe,High income
119,Finland,2008,79.57,93.93,2.5,0.6,26.57,25.66,8.34,13.74,5313399,53772.79,50160.0,European region,Northern Europe,High income
120,Finland,2007,79.26,96.27,2.6,0.7,26.56,25.65,8.08,13.65,5288720,48476.39,46190.0,European region,Northern Europe,High income
121,Finland,2006,79.21,95.76,2.7,0.8,26.54,25.63,8.28,13.57,5266268,41222.6,42840.0,European region,Northern Europe,High income
122,Finland,2005,78.82,100.1,2.8,0.9,26.52,25.62,8.29,13.16,5246096,39054.85,40230.0,European region,Northern Europe,High income
123,Finland,2004,78.71,99.56,2.6,1.0,26.49,25.6,8.06,12.77,5228172,37772.18,35380.0,European region,Northern Europe,High income
124,Finland,2003,78.37,97.01,2.7,1.3,26.45,25.58,7.94,12.44,5213014,32927.68,28800.0,European region,Northern Europe,High income
125,Finland,2002,78.12,97.59,2.7,1.4,26.41,25.56,7.63,12.09,5200598,26997.75,25620.0,European region,Northern Europe,High income
126,Finland,2001,77.97,99.4,2.7,1.5,26.37,25.52,7.25,11.69,5188008,24967.79,25850.0,European region,Northern Europe,High income
127,Finland,2000,77.47,104.3,2.6,1.6,26.32,25.49,7.09,11.2,5176209,24345.91,26480.0,European region,Northern Europe,High income
128,France,2015,82.32,74.41,2.4,1.7,26.06,24.34,11.45,14.58,66548272,36652.92,41130.0,European region,Western Europe,High income
129,France,2014,82.72,73.79,2.3,1.6,26.04,24.38,11.54,14.2,66312067,43068.55,43350.0,European region,Western Europe,High income
130,France,2013,82.22,76.88,2.3,1.8,26.02,24.41,11.4,14.01,66002289,42602.72,43820.0,European region,Western Europe,High income
131,France,2012,81.97,79.66,2.2,1.7,26.01,24.44,11.3,13.91,65662240,40870.85,43450.0,European region,Western Europe,High income
132,France,2011,82.11,82.76,2.2,1.9,25.99,24.46,11.18,13.95,65345233,43846.47,44470.0,European region,Western Europe,High income
133,France,2010,81.66,84.78,2.1,2.0,25.96,24.49,11.23,13.9,65030575,40676.06,43960.0,European region,Western Europe,High income
134,France,2009,81.41,86.58,2.2,2.0,25.93,24.51,11.29,13.96,64710879,41737.76,44070.0,European region,Western Europe,High income
135,France,2008,81.21,86.56,2.3,2.1,25.9,24.52,10.5,13.92,64379696,45515.96,43590.0,European region,Western Europe,High income
136,France,2007,81.11,87.63,2.2,2.0,25.86,24.53,10.32,13.95,64021737,41557.62,40230.0,European region,Western Europe,High income
137,France,2006,80.81,89.59,2.4,2.1,25.81,24.54,10.39,14.0,63628261,36470.21,37920.0,European region,Western Europe,High income
138,France,2005,80.16,91.83,2.3,2.2,25.76,24.54,10.21,13.91,63188395,34768.18,35920.0,European region,Western Europe,High income
139,France,2004,80.16,92.27,2.5,2.2,25.7,24.54,10.16,13.94,62716306,33797.16,31460.0,European region,Western Europe,High income
140,France,2003,79.11,97.62,2.6,2.2,25.65,24.54,10.08,13.75,62256970,29627.92,26010.0,European region,Western Europe,High income
141,France,2002,79.26,99.04,2.6,2.4,25.59,24.53,10.02,13.86,61816234,24288.27,23160.0,European region,Western Europe,High income
142,France,2001,79.16,100.3,2.6,2.6,25.53,24.52,9.71,13.65,61367388,22449.34,23900.0,European region,Western Europe,High income
143,France,2000,79.06,100.2,2.8,2.6,25.48,24.51,9.58,13.5,60921384,22416.43,25010.0,European region,Western Europe,High income
144,Germany,2015,80.64,71.6,2.2,1.5,27.44,25.97,11.19,19.51,81686611,41103.26,45830.0,European region,Western Europe,High income
145,Germany,2014,81.09,70.49,2.1,1.8,27.4,25.94,11.03,19.17,80982500,48023.87,47630.0,European region,Western Europe,High income
146,Germany,2013,80.49,73.3,2.2,1.7,27.36,25.9,11.0,18.7,80645605,46298.92,47220.0,European region,Western Europe,High income
147,Germany,2012,80.54,71.97,2.3,1.8,27.31,25.86,10.85,18.23,80425823,43855.85,46560.0,European region,Western Europe,High income
148,Germany,2011,80.44,74.43,2.2,1.8,27.26,25.82,10.78,17.97,80274983,46705.9,47270.0,European region,Western Europe,High income
149,Germany,2010,79.99,76.32,2.3,1.7,27.21,25.78,11.1,17.45,81776930,41572.46,44650.0,European region,Western Europe,High income
150,Germany,2009,79.84,77.75,2.3,1.8,27.16,25.74,11.24,17.64,81902307,41650.37,43610.0,European region,Western Europe,High income
151,Germany,2008,79.74,78.39,2.4,1.8,27.1,25.7,10.25,17.46,82110097,45612.71,43630.0,European region,Western Europe,High income
152,Germany,2007,79.53,79.56,2.5,2.0,27.03,25.66,10.05,17.41,82266372,41640.08,40450.0,European region,Western Europe,High income
153,Germany,2006,79.13,81.24,2.6,2.2,26.96,25.61,10.18,16.93,82376451,36353.88,38240.0,European region,Western Europe,High income
154,Germany,2005,78.93,83.55,2.6,2.3,26.89,25.56,10.31,16.67,82469422,34520.24,35730.0,European region,Western Europe,High income
155,Germany,2004,78.68,85.28,2.6,2.2,26.81,25.52,10.15,16.46,82516260,34106.66,31660.0,European region,Western Europe,High income
156,Germany,2003,78.38,89.42,2.6,2.3,26.73,25.47,10.4,16.67,82534176,30310.36,26130.0,European region,Western Europe,High income
157,Germany,2002,78.23,90.93,2.6,2.4,26.65,25.42,10.18,16.55,82488495,25197.27,23650.0,European region,Western Europe,High income
158,Germany,2001,78.33,91.85,2.6,2.4,26.57,25.37,9.92,16.36,82349925,23628.33,24740.0,European region,Western Europe,High income
159,Germany,2000,77.93,94.37,2.7,2.8,26.5,25.32,9.89,16.19,82211508,23694.76,26130.0,European region,Western Europe,High income
160,Iceland,2015,82.47,54.2,1.2,1.2,27.12,25.57,8.07,15.0,330815,52951.68,52790.0,European region,Northern Europe,High income
161,Iceland,2014,82.86,53.68,1.2,1.4,27.08,25.55,8.23,14.45,327386,54576.74,50210.0,European region,Northern Europe,High income
162,Iceland,2013,82.06,53.14,1.1,1.4,27.03,25.52,8.18,14.27,323764,49804.98,49180.0,European region,Northern Europe,High income
163,Iceland,2012,82.92,52.92,1.4,1.1,26.99,25.5,8.18,13.7,320716,45995.55,42510.0,European region,Northern Europe,High income
164,Iceland,2011,82.36,52.71,1.2,1.4,26.94,25.48,8.2,12.99,319014,47714.59,39370.0,European region,Northern Europe,High income
165,Iceland,2010,81.9,53.21,1.1,1.2,26.89,25.46,8.36,13.69,318041,43237.07,38020.0,European region,Northern Europe,High income
166,Iceland,2009,81.75,54.64,1.3,1.4,26.84,25.43,8.78,13.37,318499,41301.27,43610.0,European region,Northern Europe,High income
167,Iceland,2008,81.61,56.6,1.6,1.3,26.78,25.4,8.34,10.82,317414,56943.37,52430.0,European region,Northern Europe,High income
168,Iceland,2007,81.45,58.27,1.6,1.3,26.71,25.37,8.35,15.31,311566,69495.73,63100.0,European region,Northern Europe,High income
169,Iceland,2006,81.16,59.4,1.5,1.4,26.64,25.33,8.56,15.57,303782,57492.93,54890.0,European region,Northern Europe,High income
170,Iceland,2005,81.5,60.74,1.6,1.7,26.57,25.29,8.95,16.11,296734,56794.85,51040.0,European region,Northern Europe,High income
171,Iceland,2004,81.0,62.26,1.7,1.6,26.49,25.25,9.33,16.17,292074,47334.93,41650.0,European region,Northern Europe,High income
172,Iceland,2003,80.96,64.62,1.9,1.6,26.41,25.21,9.73,16.55,289521,39476.7,33410.0,European region,Northern Europe,High income
173,Iceland,2002,80.5,67.22,1.9,1.6,26.33,25.16,9.4,16.84,287523,32409.22,30750.0,European region,Northern Europe,High income
174,Iceland,2001,80.69,70.23,1.9,1.9,26.25,25.11,8.75,14.88,284968,28897.44,30770.0,European region,Northern Europe,High income
175,Iceland,2000,79.65,72.42,2.1,1.9,26.16,25.06,8.9,16.04,281205,32096.37,31730.0,European region,Northern Europe,High income
176,Ireland,2015,81.45,61.09,2.3,1.3,28.04,27.15,7.34,18.12,4701957,62179.26,50220.0,European region,Northern Europe,High income
177,Ireland,2014,81.35,62.94,2.2,1.5,27.99,27.09,9.51,18.02,4657740,55752.76,46480.0,European region,Northern Europe,High income
178,Ireland,2013,80.95,64.81,2.3,1.4,27.94,27.03,10.28,17.92,4623816,51496.96,43430.0,European region,Northern Europe,High income
179,Ireland,2012,80.85,67.43,2.4,1.6,27.89,26.97,10.6,17.93,4599533,48943.82,40670.0,European region,Northern Europe,High income
180,Ireland,2011,80.75,69.0,2.4,1.6,27.84,26.91,10.61,16.18,4580084,52219.71,42260.0,European region,Northern Europe,High income
181,Ireland,2010,80.74,67.55,2.4,1.6,27.78,26.85,10.52,12.35,4560155,48663.6,44980.0,European region,Northern Europe,High income
182,Ireland,2009,80.19,76.86,2.4,1.6,27.72,26.78,10.52,17.3,4535375,52133.09,46810.0,European region,Northern Europe,High income
183,Ireland,2008,80.1,74.42,2.4,1.7,27.65,26.71,9.13,17.42,4489544,61353.11,50940.0,European region,Northern Europe,High income
184,Ireland,2007,79.64,74.66,2.5,1.8,27.57,26.64,7.81,17.36,4398942,61396.42,50540.0,European region,Northern Europe,High income
185,Ireland,2006,79.24,77.08,2.7,1.9,27.49,26.56,7.52,17.43,4273591,54329.16,47950.0,European region,Northern Europe,High income
186,Ireland,2005,78.94,78.02,3.0,2.1,27.4,26.48,7.64,18.25,4159914,50933.02,44640.0,European region,Northern Europe,High income
187,Ireland,2004,78.54,81.81,3.2,2.1,27.31,26.4,7.22,17.36,4070262,47754.2,37840.0,European region,Northern Europe,High income
188,Ireland,2003,78.14,82.11,3.5,2.4,27.21,26.3,7.01,16.9,3996521,41203.53,29980.0,European region,Northern Europe,High income
189,Ireland,2002,77.63,87.35,3.6,2.6,27.11,26.21,6.67,16.03,3931947,32705.43,24920.0,European region,Northern Europe,High income
190,Ireland,2001,77.13,89.66,3.8,2.8,27.01,26.1,6.39,15.59,3866243,28282.41,24080.0,European region,Northern Europe,High income
191,Ireland,2000,76.54,95.46,3.9,2.9,26.9,25.99,5.9,14.96,3805174,26334.57,24130.0,European region,Northern Europe,High income
192,Italy,2015,82.54,53.97,2.1,1.5,26.66,24.89,8.86,13.1,60730582,30242.39,33030.0,European region,Southern Europe,High income
193,Italy,2014,83.09,52.81,2.1,1.2,26.66,24.92,8.87,13.15,60789140,35565.72,34920.0,European region,Southern Europe,High income
194,Italy,2013,82.69,55.41,2.2,1.4,26.67,24.95,8.78,13.05,60233948,35560.08,35550.0,European region,Southern Europe,High income
195,Italy,2012,82.24,57.46,2.3,1.5,26.68,24.98,8.78,13.17,59539717,35051.52,36170.0,European region,Southern Europe,High income
