"Data Source","World Development Indicators",

"Last Updated Date","2024-11-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"St. Lucia","LCA","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.08553123","8.09102249","7.76684618","7.16252851","6.86468935","6.16301298","6.3106761","6.90207386","7.21546507","7.39783144","6.98113108","6.73028851","7.28393745","8.15996075","8.1174612","8.40323257","8.51580906","8.7464056","8.52896118","8.28050327","8.60384083","8.68093491","","",
"Latin America & Caribbean","LCN","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.96890933575281","9.94324095868124","9.90726878426619","10.9110728579626","11.1452581658312","11.3329575935662","11.3826892094184","11.6916339411938","11.5486457958084","11.6503091109762","12.4964902910935","13.1391339147511","","",
"Least developed countries: UN classification","LDC","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.24212581456616","","4.52906866669917","4.5890072176573","4.73877501696473","5.09343305664937","5.53953594744945","5.49690649549393","5.46550188378857","4.77208954519191","5.52262431964884","","","",
"Low income","LIC","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.33831367744598","6.18861388688842","5.38174274118941","","","","","","",
"Liechtenstein","LIE","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.14","9.52","10.37","10.38","11.05","10.14","9.56","9.33","8.73","7.84","7.83","7.97","8.06","10.1","9.03","8.4","8.56","7.64","9.49","9.49","9.49","9.49","","",
"Lower middle income","LMC","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.28276991532321","4.15659694198134","4.13089807186236","4.4061091068835","4.57581806182128","4.4505495733957","4.45773516731941","4.82837153591073","4.68096257755315","5.01775178531256","4.8237695451335","4.74178509569897","4.88687076422701","5.08560613294611","4.94616865470244","5.00041890358796","5.04127492090038","","","","","",
"Low & middle income","LMY","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.40740728","8.70134163","7.72369576","7.90368414","8.25286293","5.9978323","7.05384541","9.6424675","8.08101749","7.32304907","7.1979928","8.19887447","9.67431164","10.48774624","11.59240246","10.86027813","10.33607674","12.01213551","10.87897968","11.1432209","8.99544144","7.95045662","","",
"Late-demographic dividend","LTE","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.57","11.37","12.71","13.68","10.13","10.05","10.62","10.75","11.67","11.78","11.43","10.73","11.55","11.3","11.87","12.2","12.75","12.7","12.67","13.1","12.06","14.01","","",
"Luxembourg","LUX","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.99","14.06","13.59","13.47","14.09","13.8","14.12","14.06","14.4","14.12","13.62","11.96","10.59","10.65","10.85","10.63","10.69","10.55","10.6","10.89","10.72","11.48","10.95","",
"Latvia","LVA","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.43","8.11","8.16","8.08","9.94","9.34","9.62","9.71","8.8","8.07","8.01","8.6","8.41","8.42","8.38","8.58","9.14","8.82","9.38","10.35","10.87","14.19","","",
"Macao SAR, China","MAC","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.11556196","4.23062134","4.18854809","4.14071369","4.12965059","3.85011864","6.48042345","6.83441544","6.68077278","7.56513786","7.53159714","7.21933842","7.16562605","7.64631701","6.83858538","6.97614002","7.02311468","7.12353611","7.18196535","7.39498091","7.2206831","7.18068504","","",
"Monaco","MCO","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.67739677","14.25266552","15.04997349","18.3401413","17.22698593","16.81942177","16.07335281","15.54227734","16.29159355","19.1873455","19.50414658","19.10724831","19.28043365","19.62597847","17.63056183","17.21853065","17.1774044","17.30538177","17.04435158","14.49990559","12.30621147","13.64591026","","",
"Moldova","MDA","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.53","9.71","11.54","9.59","15.25","13.58","12.89","13.18","12.72","12.88","13.63","13.04","13.17","12.5","12.76","12.21","12.21","11.65","12.03","12.12","12.38","14.62","","",
"Madagascar","MDG","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.0397644","12.01517391","14.01566982","13.09897804","10.02646637","10.53517532","10.24659061","11.84111977","8.98169422","10.45279503","15.20980263","13.9367857","12.93699551","10.26806545","13.92414951","15.27427959","17.51086807","15.03208733","10.47741127","4.44415092","4.21817684","5.2659874","","",
"Maldives","MDV","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.83","9.03","8.62","8.14","9.6","7.65","8.45","11.25","17.99","15.74","13.54","11.76","14.14","15.93","16.86","18.45","19.75","21.47","17.68","17.85","18.17","18.17","","",
"Middle East & North Africa","MEA","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.89962292","10.2574482","10.43169594","10.69286728","12.07247734","11.14233589","10.73126125","10.71415234","9.43475246","10.29210663","10.41032505","10.5141964","10.65864182","11.24126339","10.34577084","10.86458778","10.41155815","10.7295351","10.41115475","10.31756687","11.5203886","11.03306103","","",
"Marshall Islands","MHL","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.08904839","13.46495247","11.44648266","11.4057827","12.13918495","6.55076265","6.81855917","10.59442616","8.97921848","8.69494629","7.67356825","10.53081608","11.3954525","11.92395782","11.63656998","11.572402","12.14958191","9.67057896","12.2647419","10.50816345","8.80340576","7.94767427","","",
"Middle income","MIC","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.71","12.2","12.39","13.76","13.83","13.47","13.4","12.85","12.54","12.19","12.51","12.74","12.43","13.93","12.67","12.78","13.05","11.83","12.41","13.56","12.83","13","","",
"Mali","MLI","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.66892862","5.74659824","5.56610441","6.78598738","7.30055523","6.45821333","5.54589081","4.63811064","3.79411221","2.92606306","3.30154061","2.94121766","2.66254425","4.12891102","4.45473289","4.39033413","5.43063307","5.13726282","5.66878557","4.83501434","5.37126255","4.96152639","","",
"Malta","MLT","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.78","11.58","13.11","12.28","13.37","14.12","14.3","13.33","12.07","12.5","12.79","12.98","13.05","14.06","13.9","14.05","15.54","15.94","15.01","15.91","15.63","16.23","","",
"Myanmar","MMR","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.36","1.41","2.6","1.88","1.92","1.29","1.91","1.43","1.32","1.44","1.35","1.65","2.32","2.71","4.47","4.98","3.05","3.62","3.45","3.28","3.23","4.39","","",
"Middle East & North Africa (excluding high income)","MNA","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.73","11.61","10.69","10.98","11.63","10.92","9.73","10.53","11.52","13.13","14.4","","",
"Mongolia","MNG","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.25229073","9.948349","10.04985809","8.27774525","8.3473978","9.04945183","9.51160336","8.16387272","8.55250454","8.74871159","7.74286652","5.62042999","6.50338697","7.10638714","7.48502493","7.72666168","6.46197653","7.02317142","7.37636042","6.87808418","6.92067385","12.62561131","","",
"Northern Mariana Islands","MNP","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.31664944","6.31664944","6.31664944","6.31664944","6.31664944","8.39700031","5.67257071","5.60290384","5.66810656","4.9652133","4.67241478","4.34422016","4.3945961","4.72615862","4.31759024","5.55443764","5.99889708","5.99591827","5.76476336","6.16966534","7.2900424","8.15276432","","",
"Mauritania","MRT","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.51425123","2.42193055","3.58240104","2.60668302","2.96115541","3.84421062","3.55967808","3.88567042","4.48034525","4.47624159","4.22304821","4.40092897","4.16698551","5.38500309","5.24069929","5.53021097","5.75632954","6.06559992","5.90707159","7.13455391","8.19834423","8.34028053","","",
"Mauritius","MUS","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.87927103","7.01589203","7.24555254","7.11917353","7.99441957","7.36270761","7.30248404","6.8428731","6.12254477","6.28173685","8.29588032","7.36220407","8.31904316","8.00718403","10.52838707","9.45841885","10.2022686","10.2022686","10.2022686","10.2022686","10.2022686","10.2022686","","",
"Malawi","MWI","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.04260349","7.04260349","7.04260349","7.6335125","4.99515104","6.03783035","5.29271793","3.54459715","6.62496853","5.23243809","5.77464294","6.77999687","5.09623861","7.15567255","8.58090496","9.72891998","9.67796707","8.18961334","8.66773891","8.66773891","6.8733201","5.75638103","","",
"Malaysia","MYS","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.57726908","4.78832054","5.03528166","5.41107655","5.62838221","5.55390263","6.5490737","6.27600908","5.93352127","5.86503458","6.31136417","6.51518965","6.54217672","6.81631851","7.82402515","8.22995281","8.26288128","8.72014713","8.45166874","8.52368259","8.68648052","10.10703659","","",
"North America","NAC","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.0362357547337","16.6331324083669","17.1125362306854","17.407006362867","17.8385764190797","17.8643972591429","18.3969895179296","18.3509354328386","18.1124134981139","18.1072646777401","18.287900893046","18.7173060511912","19.4750300449044","20.1674514143118","21.2362421719439","22.0449319321663","22.1661573926441","22.2175061946782","22.2098076811703","22.1495042816489","22.2017417434238","21.272476190688","","",
"Namibia","NAM","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.98191643","15.98191643","17.18019867","16.82404709","17.39259529","16.26776886","15.75332451","17.97894859","14.54984188","10.81812954","11.91450977","10.63667202","11.04577351","10.91460514","9.29264355","9.64580059","10.46828175","10.65234089","10.65234089","10.65234089","10.65234089","11.23579884","","",
"New Caledonia","NCL","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.3682642","8.34352493","8.35599804","7.62989426","7.34862614","12.34742451","13.54461861","8.63178158","9.1883316","8.69414043","9.17788696","8.29973888","6.24912119","6.55533648","5.40269423","4.58634472","5.68580914","9.66281414","8.3492775","9.37940311","10.34436893","8.74735737","","",
"Nigeria","NGA","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.36681986","2.77955914","2.74149632","4.00685167","6.55428886","6.40770292","7.32234478","4.29357767","4.59404516","3.69395757","2.70293093","2.77141333","3.66798377","3.45903826","3.33638","5.33124638","4.8661375","4.44235229","3.8811214","3.75164723","4.18824244","4.0558753","","",
"Nicaragua","NIC","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.48380089","12.79048729","13.14511585","12.24404907","10.92097282","11.79316902","13.40531254","14.67852211","14.58318424","16.76971817","15.73639107","15.00097656","15.56665039","15.98526001","16.91161156","17.62554932","17.3873806","17.81918526","18.74295044","18.95825577","18.38325882","20.08607864","","",
"Netherlands","NLD","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.53","13","13.83","14.19","14.29","14.59","13.81","13.97","14.42","14.2","14.42","14.84","15.34","15.59","15.55","15.2","15.22","15.31","15.58","15.89","16.14","16.86","","",
"Norway","NOR","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.85","15.03","15.81","15.86","16.12","16.28","16.01","16.14","16.51","16.48","16.61","16.79","17.18","17.1","17.23","17.58","17.55","17.4","17.6","17.52","17.05","17.92","17.82","",
"Nepal","NPL","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.25","4.53","6.1","5.52","5.48","6.25","7.58","5.18","5.31","4.69","4.81","4.87","4.69","4.88","5.27","5.15","5.31","4.51","3.81","4.03","5.67","6.49","","",
"Nauru","NRU","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.97120094","21.97912788","19.84620094","21.32181168","21.15412903","25.3666954","26.08400536","25.44540215","13.31953335","9.25016594","10.2488699","12.48200321","8.76167297","8.07032013","10.09282684","9.8901701","10.33345985","8.25861549","10.80152702","9.19075584","8.02489281","9.13962269","","",
"New Zealand","NZL","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.70625687","15.17273903","16.27613831","16.22273254","17.0000515","17.37719727","17.93708801","18.14466286","18.35627937","18.71707535","17.601017","17.84654999","19.18159676","19.1978054","19.45869827","18.88907242","19.22705841","19.28187752","18.96351242","18.60223579","18.84697723","18.56778145","","",
"OECD members","OED","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.4613996699897","14.9947633397182","15.3131558788291","15.4769581657873","15.8029472637297","15.9580389264616","16.1888032234469","16.1590391991335","15.9411292193559","16.0212200630717","16.1343114225315","16.7687458262568","16.7936473787689","16.8570250083904","17.3362618760511","17.9405976779251","18.2094911759894","18.3101142024094","18.3310703906102","18.4463032780603","18.5207142320888","18.8065657724002","","",
"Oman","OMN","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.03079271","6.65781879","6.79020882","6.77371311","6.24249697","6.0894146","5.42304897","5.58193493","5.40967321","6.01545334","6.69591188","5.30402422","4.8770771","5.58196163","6.81304836","8.26050186","8.41111374","8.94559097","7.25043583","8.59375286","10.24410915","10.53943253","","",
"Other small states","OSS","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.6465009161911","10.5467536163877","10.4830800861624","9.36700357786609","10.4727106381736","10.3194305841041","10.2194029701472","10.2129028890659","","10.8848980008127","11.1723909358169","11.4097766803094","11.6208666015516","11.2210417941408","12.0976309824925","12.8253325106512","","","",
"Pakistan","PAK","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.25985861","6.30668402","6.26631975","3.98045206","4.50923157","3.9776814","3.20882916","2.82065868","2.22328711","2.96312976","2.88965487","2.54317451","3.17061043","3.24930596","3.34264088","3.85042071","3.96031761","4.77192211","4.8980689","4.94922209","5.1218276","4.57438993","","",
"Panama","PAN","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.78174782","18.72884369","18.8447361","17.18168831","19.21107483","16.471035","18.54950142","22.23812294","20.08969498","20.5123024","19.39173889","18.09329414","17.16231537","17.5814743","18.86981583","19.75140762","20.32551575","20.63718033","19.895504","21.9387722","20.47894859","21.6643219","","",
"Peru","PER","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.76997662","11.82719135","12.83902931","11.61278057","11.77831268","12.59052753","11.56504345","11.58631802","10.99339104","11.71114254","11.67981148","11.70453548","12.2468853","12.33227062","13.10731888","13.53264713","14.60005569","14.38887024","14.91506672","15.40143871","16.10490227","16.94242287","","",
"Philippines","PHL","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.52","5.5","4.75","5.46","5.62","6.61","6.63","6.46","6.51","6.64","7.18","6.19","6.06","6.29","7.29","8.14","7.72","7.62","7.35","7.8","9","8.46","7.96","",
"Palau","PLW","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.19429779","7.97266722","7.39075327","8.38488197","8.50177288","8.73087025","7.98250914","6.94343662","6.87531042","9.42625618","10.1240797","11.67538452","12.862463","14.23330784","15.25322628","15.64948845","15.54785919","17.52229691","17.15700912","16.19919205","11.09581566","11.09581375","","",
"Papua New Guinea","PNG","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.31666756","7.733428","8.47603893","7.63461208","8.74625015","7.8258791","8.3770504","9.06886101","7.66453409","6.31518459","7.0693121","7.60423183","8.12861252","7.1877017","7.47008181","6.0310936","8.04091835","9.15498066","7.94931364","6.53682137","6.7297945","5.32512045","","",
"Poland","POL","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.38","8.89","9.39","8.95","9.11","9","9","9.54","10.28","10.5","9.98","10.05","10.07","10.49","10.48","10.64","10.95","10.94","10.83","11.01","9.68","10.53","","",
"Pre-demographic dividend","PRE","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.06","13.72","14.46","14.2","14.55","14.64","13.12","13.03","13.21","12.87","12.86","12.55","12.1","11.73","11.15","11.91","12.9","12.54","13.31","13.62","13.76","14.72","","",
"Paraguay","PRY","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.68769646","10.09035778","8.15411377","10.06809902","10.14273834","10.693326","11.5690403","12.30752563","12.63935471","13.95400047","14.43147469","15.52885437","16.23117638","15.01782322","17.60104179","15.43095875","16.17967224","15.54497337","14.71026611","14.45384312","15.98799038","18.00886726","","",
"West Bank and Gaza","PSE","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.15585974107658","8.62642788565799","8.78117557098882","8.20095234599423","8.36669974356523","8.06245811250221","8.32843509859723","8.76806815593078","9.13902494532501","9.41263840956391","9.43861184343606","","",
"Post-demographic dividend","PST","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.619454941778","15.0790459903026","15.4032499906908","15.5503038308287","15.8575260150769","16.0274169731853","16.2680007669988","16.2282897284232","16.0902300619178","16.2750827638141","16.5235303652662","17.1431323758925","17.156380336952","17.2353721848236","17.790108307545","18.4229254428251","18.7074981786515","18.8247159187223","18.8591090023302","18.9804236862562","18.8857230094752","19.2130566551673","","",
"French Polynesia","PYF","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.94152761","4.55468082","4.90160227","9.21753025","7.97813177","6.62295008","5.79555845","5.25385904","5.19438267","4.64607239","4.149333","4.12907839","4.46552658","6.17656279","6.50387287","8.28593731","7.58855581","7.82535124","8.67802334","8.38503265","9.53888798","8.38973713","","",
"Romania","ROU","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.66","9.61","10.55","13","11.96","13.16","11.28","10.9","10.79","10.4","11.41","8.81","9.58","11.47","11.19","10.7","11.35","12.14","12.75","12.73","12","12.32","","",
"Russian Federation","RUS","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.72","9.67","9.52","9.2","9.44","9.9","10.13","9.22","9.59","9.08","8.59","9.03","9.24","9.15","9.16","8.82","8.23","8.78","9.76","10.2","13.82","15.12","","",
"Rwanda","RWA","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.54361153","3.66130519","3.70572662","12.45489502","10.78895473","8.09271908","7.20270061","7.79290724","8.0763216","8.43024445","8.55642414","8.90067959","8.36301804","8.30411816","7.98190641","7.9149456","8.88277149","8.88277149","8.88277149","8.92867947","9.0438261","9.47249985","","",
